text,url,handle,prediction
"Off the Record with Sloane Brown: Joseph Haskins Jr., The Harbor Bank of Maryland",https://thedailyrecord.com/2022/07/19/off-the-record-with-sloane-brown-joseph-haskins-jr-the-harbor-bank-of-maryland/,mddailyrecord,True
archive,https://thedailyrecord.com/category/power-list/,mddailyrecord,False
Women’s Leadership Summit,https://thedailyrecord.com/womens-leadership-summit/,mddailyrecord,False
About Us,https://thedailyrecord.com/about/,mddailyrecord,False
Submit Verdicts and Settlements,https://thedailyrecord.com/law-verdicts-and-settlements/,mddailyrecord,False
Most Admired CEOs,/most_admired_ceos/,mddailyrecord,False
"!function(){if (!document.hidden) {let e=document.currentScript;void 0!==window.tegna&&!0===window.tegna.loaded||new window.IntersectionObserver(function(e,a){e.forEach(function(e){if(e.isIntersecting){const a=e.target.querySelectorAll("".lazy-image__image"")[0],t=e.target.querySelectorAll("".lazy-image__placeholder"")[0];a.src=a.dataset.src,a.srcset=a.dataset.srcset,e.target.dataset.preloaded=""true"",a.classList.remove(""lazy-image__image_loaded_false""),a.classList.add(""lazy-image__image_loaded_true""),a.classList.remove(""lazy-image__image_blur_true""),a.classList.add(""lazy-image__image_blur_false""),t.classList.remove(""lazy-image__placeholder_visible_true""),t.classList.add(""lazy-image__placeholder_visible_false"")}a.unobserve(e.target)})}).observe(e.parentElement)}}();",https://www.kvue.com/article/weather/forecast/austin-weather-central-texas-forecast/269-43840919,kvue,True
House passes semi-automatic gun ban after 18-year lapse,https://www.kvue.com/article/news/nation-world/house-passes-semi-automatic-gun-ban/507-def72706-6c3b-49e4-95c9-12f1920922e4,kvue,True
Forever Families,/foreverfamilies,kvue,False
Biden tests positive for COVID-19 again in rare 'rebound' case,https://www.kvue.com/article/news/nation-world/biden-positive-covid-test-paxlovid-rebound/507-4977ebee-0147-4ab4-8caf-820728ddc680,kvue,True
Coronavirus,/coronavirus-covid-19,kvue,False
Search,/search,kvue,False
Links mentioned on KVUE News,https://www.kvue.com/article/news/news-links-on-kvue/269-44048917,kvue,True
Sports,/section/sports,kvue,False
Allergy,/allergy,kvue,False
Politics,/politics,kvue,False
News,https://www.kxan.com/news/,kxan_news,False
"Jury finds man guilty of 2018 sexual assault, stabbing",https://www.kxan.com/news/crime/travis-county-jury-finds-man-guilty-of-2018-aggravated-sexual-assault/,kxan_news,True
Top Stories,https://www.kxan.com/top-stories/,kxan_news,False
Silver Star Nation,https://www.kxan.com/sports-general/silver-star-nation/,kxan_news,False
Counterfeit solar panels seized at NM border crossing,https://www.kxan.com/border-report/counterfeit-solar-panels-worth-1-4-million-seized-at-nm-border-crossing/,kxan_news,True
Contact Us,https://www.kxan.com/contact-us/,kxan_news,False
Hays County,https://www.kxan.com/news/local/hays/,kxan_news,False
Arts & Entertainment,https://www.kxan.com/studio-512/art-and-entertainment/,kxan_news,False
Forecast,https://www.kxan.com/weather/forecast/todays-forecast/,kxan_news,False
Nursing Home Investigations,https://www.kxan.com/news/coronavirus/nursing-home-investigations/,kxan_news,True
Insurance,https://khn.org/topics/insurance/,khnews,False
Audience Engagement Producer,https://www.kff.org/job-posting/audience-engagement-producer/,khnews,False
Find Out How,/syndication/,khnews,False
How to Get Rid of Medical Debt — Or Avoid It in the First Place,https://khn.org/news/article/medical-debt-avoid-how-to/,khnews,True
Medicaid,https://khn.org/topics/medicaid/,khnews,False
100 Million People in America Are Saddled With Health Care Debt,https://khn.org/news/article/diagnosis-debt-investigation-100-million-americans-hidden-medical-debt/,khnews,True
A Nearly Century-Old Maternity Home for Teens in the South Makes Plans for Expansion,https://khn.org/news/article/maternity-home-teens-expansion-south-carolina-pregnancy/,khnews,True
Pharma,https://khn.org/topics/pharmaceuticals/,khnews,False
Investigations,#,khnews,False
Uninsured,https://khn.org/topics/uninsured/,khnews,False
Polar Express Train Ride tickets went on sale Monday and disappeared fast,/story/entertainment/2022/07/26/tickets-sale-polar-express-national-railroad-museum/10151961002/,postcrescent,True
"Delta, United talk pilot shortages and solutions at…",/story/money/2022/07/30/delta-united-talk-pilot-shortages-eaa-airventure/10111331002/,postcrescent,True
Sammy Watkins says all the right things after his first…,/story/sports/nfl/packers/2022/07/29/sammy-watkins-says-right-things-after-first-training-camp-practice/10187312002/,postcrescent,True
Here's an Appleton-area voters' guide to the Aug. 9 Wisconsin primary election,/story/news/politics/elections/2022/07/25/appleton-area-voters-guide-aug-9-wisconsin-primary-election/7778803001/,postcrescent,True
Back to school shopping costs $660 a child. Here's how Fox Valley parents can save money.,/story/news/education/2022/07/27/back-school-supplies-appleton-neenah-menasha-and-kimberly/10116692002/,postcrescent,True
Accessibility Support,https://cm.postcrescent.com/accessibility,postcrescent,False
About Us,https://www.postcrescent.com/story/news/local/2021/10/03/post-crescent-contact-information-staff-directory/8308687002/,postcrescent,True
"As Spiritwalker, Appleton man has 4.3 million TikTok followers and performed with Doja Cat",/story/entertainment/2022/07/27/spiritwalker-gives-appleton-man-4-3-million-tiktok-followers-doja-cat-coachella-gig/10119322002/,postcrescent,True
Your California Privacy Rights / Privacy Policy,https://cm.postcrescent.com/privacy-policy/,postcrescent,False
Top Scientists: If Anyone Have Tinnitus (Ear Ringing) Do This ImmediatelyHealthbay|,https://healthbay.net/end-tinnitus/2022?utm_source=taboola&utm_medium=referral&tclickid=GiCJgWSeEmbewhNxrhnOa671E4WjfSA5wAjc_Utai_DPxyDY7EwoyJeHqvGSwZ7iAQ&site=gannettcompany-post-crescent&campaign={campaign}&thumbnail=http%3A%2F%2Fcdn.taboola.com%2Flibtrc%2Fstatic%2Fthumbnails%2Fa9d25f7f5e65b6da74bccdcc48fadcdb.jpg&title=Top+Scientists%3A+If+Anyone+Have+Tinnitus+%28Ear+Ringing%29+Do+This+Immediately&publisherid=1010951&cpc=w5EJZf7UmxtQlR6FjpILFmdHhzpdj7t2eZle-yQT-a4=&tblci=GiCJgWSeEmbewhNxrhnOa671E4WjfSA5wAjc_Utai_DPxyDY7EwoyJeHqvGSwZ7iAQ#tblciGiCJgWSeEmbewhNxrhnOa671E4WjfSA5wAjc_Utai_DPxyDY7EwoyJeHqvGSwZ7iAQ,postcrescent,True
Click here to view our full archive.,https://searchlightnm.org/archive,searchlightnm,False
Shiprock,https://searchlightnm.org/hitting-home/shiprock/,searchlightnm,False
BOARD,https://searchlightnm.org/about/board/,searchlightnm,False
Carlsbad,https://searchlightnm.org/hitting-home/carlsbad/,searchlightnm,False
Health,https://searchlightnm.org/category/health/,searchlightnm,False
Redlined and Reeling,https://searchlightnm.org/redlined-and-reeling/,searchlightnm,False
"Motel of last resortAmid a housing crisis, a Motel 6 in Albuquerque offers shelter for those in dire need.  |  by Luciana Perez Uribe Guinassi and Don J. Usner",https://searchlightnm.org/motel-6-offers-snapshot-of-albuquerque-housing-crisis/,searchlightnm,True
Locked out,https://searchlightnm.org/evictions-ban-did-not-stop-new-mexico-landlords/,searchlightnm,False
‘I could go missing tomorrow’,https://searchlightnm.org/i-could-go-missing-tomorrow/,searchlightnm,False
Tribal Affairs,https://searchlightnm.org/category/tribal-affairs/,searchlightnm,False
TREE TOP THERAPY - SNI,https://omaha.com/ads/other/ads/omaha/tree-top-therapy---sni/pdfdisplayad_f3eaad16-8da6-5147-9c03-1150295e2048.html#tracking-source=print-ads-carousel,owhnews,True
"Responding to burnout crisis in healthcare, Creighton champions medical humanities",https://omaha.com/brandavestudios/responding-to-burnout-crisis-in-healthcare-creighton-champions-medical-humanities/article_30d3572b-572f-585a-acb7-638f74fd50f1.html#tracking-source=affiliates-homepage,owhnews,True
"Ricketts, AG fight federal bid to ban LGBTQ discrimination in food programs",https://omaha.com/news/state-and-regional/govt-and-politics/ricketts-ag-fight-federal-bid-to-ban-lgbtq-discrimination-in-food-programs/article_4991f5a4-0df7-11ed-a06b-0bb0a371f075.html#tracking-source=home-top-story,owhnews,True
Manage Bellevue Subscription,https://subscriberservicesdsi.lee.net/subscriberservices/Content/ManageAnotherAccount.aspx?Domain=bellevueleader.com&SkipAuth=y,owhnews,False
Subscribe $1 for 6 months,https://subscriberservicesdsi.lee.net/subscriberservices/Content/paymentpagesingle.aspx?Domain=omaha.com&SubscriberLevel=DOP&Return=https%3A%2F%2Fomaha.com%2F#tracking-source=header&ir=true,owhnews,False
Get the most recent local obituaries delivered to your inbox.,https://omaha.com/members/promo/email/get-the-most-recent-local-obituaries-delivered-to-your-inbox/article_5264f544-144d-50bc-bb95-af92b21247ba.html#tracking-source=home-promo,owhnews,True
Gretna Breeze,https://omaha.com/community/gretna/#tracking-source=menu-nav,owhnews,False
Video,/7-13-2022-sp-e-bikes---alex-mp4/video_ec6be0ae-0d08-11ed-86c3-972587b7a93d.html,owhnews,True
SCHWEITZER AUCTION SERVICE,https://omaha.com/ads/other/ads/omaha/schweitzer-auction-service/pdfdisplayad_6469d75d-fd58-5a80-936d-c435debac7f6.html#tracking-source=print-ads-carousel,owhnews,True
New Nebraska NIL group debuts: The Lincoln NIL Club,https://omaha.com/sports/huskers/football/new-nebraska-nil-group-debuts-the-lincoln-nil-club/article_536d9d58-0eba-11ed-899f-3f6787dba609.html#tracking-source=home-top-story,owhnews,True
Ver más,https://www.animalpolitico.com/plumaje/,pajaropolitico,False
"play_arrow





Video

Las 5 secuelas más comunes que deja COVID-19",https://www.animalpolitico.com/video/las-5-secuelas-mas-comunes-que-deja-covid-19/,pajaropolitico,True
Sostenibilidad y responsabilidad social: tres pasos para hacerlos realidad,https://www.animalpolitico.com/2022/07/sostenibilidad-y-responsabilidad-social-tres-pasos-para-hacerlos-realidad/,pajaropolitico,True
"En 2022, se rompe el récord de violencia

Por Rubén Aguilar",https://www.animalpolitico.com/lo-que-quiso-decir/en-2022-se-rompe-el-record-de-violencia/,pajaropolitico,True
Detienen al exdirector jurídico de la BJ por presunto enriquecimiento ilícito,https://www.animalpolitico.com/2022/07/detienen-exdirector-juridico-benito-juarez-enriquecimiento-ilicito/,pajaropolitico,True
Ver más,https://www.animalpolitico.com/hablemos-de/,pajaropolitico,False
Caso de Luz Raquel se usa para lucrar políticamente: gobernador de Jalisco,https://www.animalpolitico.com/2022/07/luz-raquel-gobernador-jalisco-criticas/,pajaropolitico,True
Suscríbete al canal de Youtube,https://www.youtube.com/user/pajaropolitico2012?sub_confirmation=1,pajaropolitico,False
Detienen al presunto feminicida de la enfermera Adriana Inés en el Edomex,https://www.animalpolitico.com/2022/07/presunto-feminicida-enfermera-adriana-ines-edomex/,pajaropolitico,True
">
Ante crisis en Nuevo León, gobierno lanza plan para dar agua durante 10 años",https://www.animalpolitico.com/2022/07/nuevo-leon-amlo-plan-abasto-agua/,pajaropolitico,True
THE HOCKEY NEWS,https://thehockeynews.com/,sinow,False
VAULT,https://vault.si.com/,sinow,False
SCORES,https://www.si.com/college-football/scoreboard,sinow,False
By Stephanie Apstein,https://www.si.com/author/stephanie-apstein,sinow,False
CUSTOMER SERVICE,https://w1.buysub.com/servlet/CSGateway?cds_mag_code=SPI,sinow,False
TRAVEL,https://www.si.com/golf/travel,sinow,False
Reviews,/review/,sinow,False
CFB,https://www.si.com/college/college-football,sinow,False
College Football,/college/college-football,sinow,False
TEAMS,https://www.si.com/mlb/teams,sinow,False
Skip to content,#main,oaklandside,False
Write for us,https://oaklandside.org/2020/08/21/want-to-write-or-report-for-the-oaklandside-as-a-freelancer/,oaklandside,True
Emily Hoeven,https://oaklandside.org/author/emily-hoeven/,oaklandside,False
Donate,https://checkout.fundjournalism.org/memberform?org_id=oakland&campaign=7010b0000014AXWAA2,oaklandside,False
Arts & Community,/category/arts-community/,oaklandside,False
Health & Environment,/category/health-environment/,oaklandside,False
"At Prescott Circus Theatre, kids learn self-expression by clowning around",https://oaklandside.org/2022/07/14/at-prescott-circus-theatre-kids-learn-self-expression-by-clowning-around/,oaklandside,True
Those giant statues of a dog and cat on Alcatraz Avenue? We got the story,https://oaklandside.org/2022/07/25/giant-statues-dog-cat-alcatraz-oakland/,oaklandside,True
Ally Markovich,https://oaklandside.org/author/ally-markovich/,oaklandside,False
Miss Ollie’s founder wants to ‘change the tone of dining’ with new restaurant,https://oaklandside.org/2022/07/25/miss-ollies-holders-house-new-restaurant-oakland/,oaklandside,True
Privacy Policy,https://www.stormlake.com/privacy-policy/,sltimes,False
Opinion,https://www.stormlake.com/category/opinion/,sltimes,False
Advertise,https://www.stormlake.com/advertise/,sltimes,False
...,https://www.stormlake.com/articles/idnr-testing-to-see-what-killed-storm-lake-fish/,sltimes,True
Whatchamacallit,https://www.stormlake.com/articles/whatchamacallit-28/,sltimes,False
"5O’Brien land fetches $21,050 per acre",https://www.stormlake.com/articles/obrien-land-fetches-21050-per-acre/,sltimes,False
THE 2022 ALL-TIMES PILOT BASEBALL TEAM,https://www.stormlake.com/articles/the-2022-all-times-pilot-baseball-team/,sltimes,True
E-Edition,https://www.stormlake.com/category/e-edition/,sltimes,False
About Us,https://www.stormlake.com/about-us/,sltimes,False
3,,sltimes,False
Facebook,https://www.facebook.com/kansascitystar/#navlink=subnav,kcstar,False
Politics,https://www.kansascity.com/news/politics-government/#navlink=subnav,kcstar,False
Spend More Time Lounging Outside With This Highly-Rated Hammock That’s Less Than $25,https://www.kansascity.com/shopping/article263918251.html#storylink=partnerdigest_shopping,kcstar,True
Obituaries,https://www.legacy.com/us/obituaries/kansascity/browse,kcstar,False
"From abortion to the Senate, 7 races to watch on Election Day in the Kansas City area",https://www.kansascity.com/news/politics-government/election/voter-guide/article263855197.html#storylink=mainstage_lead,kcstar,True
"Police investigate suspicious death after man found in vehicle, Kansas City police say",https://www.kansascity.com/news/local/crime/article263994791.html#storylink=hpdigest_local,kcstar,True
Legals,https://classifieds.mcclatchy.com/marketplace/kansascity#navlink=subnav,kcstar,False
Strut The Courts (Or Anywhere) Confidently In TikTok’s Viral Tennis Dress,https://www.kansascity.com/shopping/article263958206.html#storylink=partnerdigest_shopping,kcstar,True
More in Cityscape,https://www.kansascity.com/news/business/biz-columns-blogs/cityscape/,kcstar,False
Sports Betting,https://www.kansascity.com/betting/#navlink=mi_footer,kcstar,False
Commuting,https://www.oregonlive.com/commuting/,oregonian,False
‘The Daily Show’ takes a comic look at Eastern Oregonians who want to be part of Idaho,https://www.oregonlive.com/entertainment/2022/07/the-daily-show-takes-a-comic-look-at-eastern-oregonians-who-want-to-be-part-of-idaho.html,oregonian,True
Beavers Basketball News App,https://www.oregonlive.com/mobile-device/#578699578,oregonian,False
Clark County,https://www.oregonlive.com/clark-county/,oregonian,False
Yankees’ Aaron Judge 2nd fastest to 200 career home runs,https://www.oregonlive.com/sports/2022/07/yankees-aaron-judge-2nd-fastest-to-200-career-home-runs.html,oregonian,True
Search Our Archives,https://oregonlive.newsbank.com/,oregonian,False
Advertising,http://www.oregonlive.com/placead/,oregonian,False
News on Alexa or Google Home,https://www.oregonlive.com/podcasts/2019/12/get-daily-news-updates-from-the-oregonianoregonlive-on-alexa-google-home-or-your-podcasting-app.html,oregonian,True
Business Shopping,https://shopping.oregonlive.com,oregonian,False
RSS,https://www.oregonlive.com/arc/outboundfeeds/rss/?outputType=xml,oregonian,False
Careers,http://www.gannett.com/careers/,mydesert,False
Coachella resident identified as man found in burning car in Thermal,/story/news/2022/07/29/coachella-resident-identified-man-found-burning-car-thermal/10190746002/,mydesert,True
Mobile Apps,https://www.desertsun.com/subscriberguide/apps/,mydesert,False
Give Feedback,https://cm.desertsun.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.desertsun.com%2F&marketName=desertsun&cta=Footer,mydesert,False
More in Contests,/contests/?itm_campaign=tangent.desertsun.com&itm_medium=more-in-contest&itm_source=homepage-widget,mydesert,False
Education,https://gannettmediaeducation.gannett.com/newspapers/home?newspaper=Palm+Springs+Desert+Sun,mydesert,False
ballshot,https://www.ball-shot.com/products/magic-metal-kinetic-sculpture-free-shipping?utm_source=taboola&utm_medium=referral&tblci=GiA0OysWKcRRnr4z96cLZo0TFLGtwpT1RXaMNRgbCcVR_SDbmVgo4b3bgcuF65R9#tblciGiA0OysWKcRRnr4z96cLZo0TFLGtwpT1RXaMNRgbCcVR_SDbmVgo4b3bgcuF65R9,mydesert,False
Staff Directory,/contact/staff/,mydesert,False
I'll support sending water West if it's not for lawns or golf courses Reader submissions,/story/opinion/readers/2022/07/28/minnesotan-says-ill-support-sending-water-west-if-its-not-lawns/10160718002/,mydesert,True
Get A VIP Experience!,https://usatoday.secondstreetapp.com/LAB-Golf-VIP-Putting-Experience/?itm_campaign=LAB%20Golf%20Putter&itm_medium=con&itm_source=secondStreet,mydesert,False
RSS Feed,https://openvallejo.org/feed,openvallejo,False
Global Navigation,javascript:void(0);,openvallejo,False
Jobs,https://openvallejo.org/jobs,openvallejo,False
Lynch law in all its phases,https://openvallejo.org/2021/07/16/lynch-law-in-all-its-phases/,openvallejo,True
Board and Advisors,https://openvallejo.org/board-and-advisors/,openvallejo,False
Back to top ↑,#top,openvallejo,False
Vallejo’s Black shipyard workers forged nationwide reforms,https://openvallejo.org/2021/11/11/how-vallejos-black-shipyard-workers-forged-nationwide-reforms/,openvallejo,True
Claim alleges false testimony by Vallejo police chief,https://openvallejo.org/2021/11/01/claim-alleges-false-testimony-by-vallejo-police-chief/,openvallejo,True
Equity and Inclusion,https://openvallejo.org/about-us#equity-and-inclusion,openvallejo,False
Donate,https://openvallejo.org/donate/,openvallejo,False
Recent Fact-checks,/rss/factchecks/,politifact,False
Health Care,/health-check/,politifact,False
Mitch McConnell,/personalities/mitch-mcconnell/,politifact,False
Viral image,/personalities/viral-image/,politifact,False
Charlie Crist,/personalities/charlie-crist/,politifact,False
Environment,/environment/,politifact,False
Crime,/crime/,politifact,False
The Poynter Institute,/,politifact,False
"Video shows actual fly, not a US military drone",https://www.usatoday.com/story/news/factcheck/2022/07/28/fact-check-video-shows-actual-fly-not-us-military-drone/7808646001/,politifact,True
"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",/factchecks/2022/jul/29/facebook-posts/theres-no-evidence-pfizer-covid-19-vaccine-connect/,politifact,True
Why Everyone Seems to Be Panicking About L.A.’s New Sixth Street Bridge,https://www.lataco.com/sixth-street-bridge-controversy/,lataco,True
‘I Want Change for Our People:’ This Former Hot Dog Vendor Helps Street Vendors Get Their Permits,https://www.lataco.com/street-vendors-permit-help-tianguis/,lataco,True
About Us,https://www.lataco.com/about/,lataco,False
Guides,https://www.lataco.com/tag/guides/,lataco,False
See All,https://www.lataco.com/category/tacos/,lataco,False
Join L.A. Taco,https://www.lataco.com/join/,lataco,False
Contact Us,https://www.lataco.com/blog/send-us-your-stuff/,lataco,False
This OC Vato Loco Just Became the First ‘Cholo Comedian’ to Get Recognized at the World Famous Comedy Store in Hollywood,https://www.lataco.com/george-perez-comedian-cholo/,lataco,True
Javier Cabral,https://www.lataco.com/author/javiercabral/,lataco,False
"1,033",https://www.lataco.com/page/1033/,lataco,False
Continue reading →,https://marfapublicradio.org/blog/el-noticiero-semanal-acusacion-en-muertes-de-migrantes-en-camion-y-una-serie-nueva-sobre-el-acceso-al-aborto-en-el-oeste-de-texas/,marfaradio,True
News,https://marfapublicradio.org/blog/category/krts-news/,marfaradio,False
"May 01, 2020: A National Poetry Month Quarantine Check-in",https://marfapublicradio.org/blog/west-texas-talk/a-national-poetry-month-quarantine-check-in/,marfaradio,True
Contact,https://marfapublicradio.org/contact/,marfaradio,False
Continue reading →,https://marfapublicradio.org/blog/nature-notes/wildlife-managers-share-lessons-for-living-with-black-bears-in-west-texas/,marfaradio,True
Download,https://marfapublicradio.org/wp-content/uploads/2022/07/WEB-NTN-220721-0726-Aoudad-and-Bighorn-Justin-French.mp3,marfaradio,True
info@marfapublicradio.org,mailto:info@marfapublicradio.org,marfaradio,False
Watch Live: House January 6 committee holds public hearings on its investigation,https://marfapublicradio.org/blog/watch-live-house-january-6-committee-holds-public-hearings-on-its-investigation/,marfaradio,True
Contest Rules,https://marfapublicradio.org/contest-rules/,marfaradio,False
Nature Notes,https://marfapublicradio.org/programs/nature-notes/,marfaradio,False
Powered by Taboola,https://popup.taboola.com/en/?template=colorbox&utm_source=eslmedia-theindependent&utm_medium=referral&utm_content=thumbs-hero-01-b:MS Hero | Card 1:,independent,False
Jan 6 hearings,/news/world/americas/us-politics,independent,False
Up to 60% off in the Reiss sale - Ends today,https://www.independent.co.uk/vouchercodes/reiss,independent,False
Rishi Sunak vs Liz Truss: Who is going to be the next prime minister?,/independentpremium/voices/rishi-sunak-liz-truss-prime-minister-who-will-win-b2127613.html,independent,True
Independent Urdu,https://www.independenturdu.com/,independent,False
Politics,/news/world/americas/us-politics,independent,False
All-female RAF crew to lead flypast over Wembley Stadium in support of Lionesses,/news/uk/lionesses-england-raf-wembley-stadium-hercules-b2134890.html,independent,True
MADE Discount Codes,https://www.independent.co.uk/vouchercodes/made,independent,False
Mary Dejevsky,/author/mary-dejevsky,independent,False
Great summer holiday getaway begins with chaos at Gatwick and Dover,/travel/news-and-advice/summer-holidays-travel-gatwick-heathrow-dover-b2128897.html,independent,True
東京都内で新たに３万１５４１人コロナ感染…４日連続で３万人を上回る,https://www.yomiuri.co.jp/national/20220731-OYT1T50082/,jn_japanese,True
読売育英奨学会,https://www.yomisho.com/,jn_japanese,False
[もっと見る],/special/,jn_japanese,False
[もっと見る],/stream/,jn_japanese,False
YOMIURI BRAND STUDIO,//brandstudio.jp/,jn_japanese,False
トップ,/,jn_japanese,False
世論調査,/election/yoron-chosa/,jn_japanese,False
イニングキング,https://inningking.jp/,jn_japanese,False
体験交流センターゆめの,/coupon/coupon-detail/474?page=1,jn_japanese,False
IE11のサポートを終了いたします,https://www.yomiuri.co.jp/topics/20220323-SYT8T2863024/?utm_source=ysol&utm_medium=sideText,jn_japanese,True
Ticket Bought in Chicago Suburb Wins $1.337B Mega Millions Jackpot,https://www.nbcphiladelphia.com/news/national-international/ticket-bought-in-illinois-wins-1-28b-mega-millions-jackpot/3320531/,nbcphiladelphia,True
Pennsylvania,https://www.nbcphiladelphia.com/tag/pennsylvania/,nbcphiladelphia,False
Philly live,https://www.nbcphiladelphia.com/tag/philly-live/,nbcphiladelphia,False
Watch The Lineup,/news/local/the-lineup/,nbcphiladelphia,False
Entertainment News,/entertainment/entertainment-news/,nbcphiladelphia,False
"A 5th Person Is Likely Cured of HIV, and Another Is in Long-Term Remission",https://www.nbcphiladelphia.com/news/health/a-5th-person-is-likely-cured-of-hiv-and-another-is-in-long-term-remission/3317856/,nbcphiladelphia,True
See all,/decision-2022/,nbcphiladelphia,True
It Is Getting Hotter: High Temps Follow Climate Change Trend,https://www.nbcphiladelphia.com/weather/stories-weather/it-is-getting-hotter-high-temps-follow-climate-change-trend/3305668/,nbcphiladelphia,True
Why Is the Water at the Jersey Shore So Cold This Summer — And Will it Warm Up?,https://www.nbcphiladelphia.com/news/national-international/why-is-the-water-at-the-jersey-shore-so-cold-this-summer-and-will-it-warm-up/3320485/,nbcphiladelphia,True
Prince Charles,https://www.nbcphiladelphia.com/tag/prince-charles/,nbcphiladelphia,False
Facebook,https://facebook.com/pioneerpress,pioneerpress,False
"1 dead, 4 injured in stabbing incident on Apple River in western Wisconsin",https://www.twincities.com/2022/07/30/1-dead-4-injured-in-stabbing-incident-on-apple-river-in-western-wisconsin/,pioneerpress,True
Jobs,https://www.twincities.com/jobs/,pioneerpress,False
more Things to Do,https://www.twincities.com/things-to-do/,pioneerpress,False
Local,https://www.twincities.com/local-news/,pioneerpress,False
News,https://www.twincities.com/news/,pioneerpress,False
Michelle Goldberg: The anti-abortion movement is in denial about medical necessity,https://www.twincities.com/2022/07/31/michelle-goldberg-the-anti-abortion-movement-is-in-denial-about-medical-necessity/,pioneerpress,True
Investigators: Attacker ‘did not know who’ Zeldin was,https://www.twincities.com/2022/07/23/investigators-attacker-did-not-know-who-zeldin-was/,pioneerpress,True
Gophers Men’s Basketball,https://www.twincities.com/tag/gophers-basketball/,pioneerpress,False
Grumpy’s in Roseville to close; Latin American restaurant Mito to take its place,https://www.twincities.com/2022/07/25/grumpys-in-roseville-to-close-latin-american-restaurant-mito-to-take-its-place/,pioneerpress,True
The History of Outlawing Abortion in America,https://daily.jstor.org/the-history-of-outlawing-abortion-in-america/,jstor_daily,True
The Moral Majority: Collection of Primary Sources,https://daily.jstor.org/the-moral-majority-collection/,jstor_daily,True
Art & Art History,https://daily.jstor.org/category/arts/art-art-history/,jstor_daily,False
Reading Lists,https://daily.jstor.org/type/reading-lists/,jstor_daily,False
Popularizing Meditation in the Mughal Empire,https://daily.jstor.org/popularizing-meditation-in-the-mughal-empire/,jstor_daily,True
Every Good Bird Does Fine,https://daily.jstor.org/every-good-bird-does-fine/,jstor_daily,False
Orange Crate Art,https://daily.jstor.org/orange-crate-art/,jstor_daily,False
Rethinking Prison as a Deterrent to Future Crime,https://daily.jstor.org/rethinking-prison-as-a-deterrent-to-future-crime/,jstor_daily,True
Natural Science,https://daily.jstor.org/category/science/naturalscience/,jstor_daily,False
Open Community Collections,https://daily.jstor.org/series/open-community-collections/,jstor_daily,False
Account Settings,/account/,redstate,False
California – Do Not Sell (ccpa),https://salemmedia.com/ccpa-sale-opt-out/,redstate,False
BREAKING: Former Pres. Donald Trump Endorses Tudor Dixon for Michigan Governor,/tladuke/2022/07/29/breaking-former-pres-donald-trump-endorses-tudor-dixon-for-michigan-governor-n604050,redstate,True
"Quadruple Vaxxed, COVID Positive",/kiradavis/2022/07/30/quadruple-vaxxed-covid-positive-n604510,redstate,True
Los Angeles County Says Observers Will Not Be Allowed to Monitor District Attorney George Gascon Recall Ballot Count,/kiradavis/2022/07/29/los-angeles-county-says-observers-will-not-be-allowed-to-monitor-district-attorney-george-gascon-recall-ballot-count-n603975,redstate,True
"China Threatens to Blow up Nancy Pelosi, Joe Biden Enjoys His Ice Cream",/bonchie/2022/07/30/china-threatens-to-blow-up-nancy-pelosi-joe-biden-enjoys-his-ice-cream-n604270,redstate,True
Jim Thompson,/author/jimthompson,redstate,False
Report on Reconciliation Confirms Joe Manchin Is a Pathetic Coward,/bonchie/2022/07/30/report-on-reconciliation-confirms-joe-manchin-is-a-pathetic-coward-n604439,redstate,True
Dem Who Flipped off GOP During Game 'Clarifies' Story Yet Again,/nick-arama/2022/07/30/dem-who-flipped-off-gop-during-game-clarifies-story-yet-again-n604632,redstate,True
Ron DeSantis Doesn't Owe Anybody an Explanation for Groups He's Not a Part Of,/brandon_morse/2022/07/29/ron-desantis-doesnt-owe-anybody-an-explanation-for-groups-hes-not-a-part-of-n603869,redstate,True
Vidéos,https://www.huffingtonpost.fr/nos-videos/,lehuffpost,False
"International     Biden, à nouveau positif au Covid, retourne à l’isolement",https://www.huffingtonpost.fr/international/article/biden-a-nouveau-positif-au-covid-retourne-a-l-isolement_206030.html,lehuffpost,True
11h53 Comment va fonctionner le nouveau Comité qui remplace le Conseil scientifique,https://www.huffingtonpost.fr/coronavirus/article/comment-va-fonctionner-le-nouveau-comite-qui-remplace-le-conseil-scientifique_206038.html,lehuffpost,True
Assemblée nationale,https://www.huffingtonpost.fr/assemblee-nationale/,lehuffpost,False
"Comparée à un homme sur les réseaux sociaux, cette joueuse de l’Euro débarque avec une moustache",https://www.huffingtonpost.fr/sport/article/euro-2022-alexandra-popp-debarque-avec-une-moustache-apres-avoir-ete-comparee-a-un-homme_206028.html,lehuffpost,True
Réseaux sociaux,https://www.huffingtonpost.fr/reseaux-sociaux/,lehuffpost,False
conditions générales de vente,https://www.huffingtonpost.fr/static/conditions-generales-de-vente,lehuffpost,False
Facebook,https://fr-fr.facebook.com/LeHuffPost/,lehuffpost,False
Police,https://www.huffingtonpost.fr/police/,lehuffpost,False
